pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
9760,A little girl and a woman wearing a yellow shirt are getting splashed by a city fountain,A woman is playing the trumpet,1.7,NEUTRAL
9764,A male is walking across a bridge,A person is stirring vegetables in a bowl,1.0,NEUTRAL
9765,There is no blond child holding a yellow bottle,Someone is playing the guitar,1.0,NEUTRAL
9766,A adult is climbing a rope,There is no man holding a mask in his raised hand,1.2,NEUTRAL
9769,A tiger novice is roaring,Two dogs are playing outside,1.1,NEUTRAL
9770,A adult is taking two eggs out of a pot of water,A man is playing a trumpet,1.0,NEUTRAL
9773,The procyonid is not eating bamboo,A man on a bicycle is riding on one wheel only,1.0,NEUTRAL
9774,Skewers are being placed onto a rack by a woman,A dog is jumping high into the air in the country,1.0,NEUTRAL
9776,A male wearing a striped shirt is running barefoot on the sandy hill,A woman is wearing a blue helmet and is riding a bicycle in a parking lot,1.0,NEUTRAL
9778,A canine is playing alone on a beach covered by snow,The buttons of a microwave are being pushed by a man,1.0,NEUTRAL
9780,A big cat is slowly moving around,A person is slicing a carrot into pieces,1.0,NEUTRAL
9784,The adult is poking a potato,There is no man riding a motorcycle,1.1,NEUTRAL
9786,A canine is playing on the green grass,The man is not playing a guitar,1.0,NEUTRAL
9795,A adult is playing a violin,A woman is cutting a white onion,1.0,NEUTRAL
9799,travelers and cars are moving through a traffic jam in the big city,A man is breaking wooden boards with his hand,1.0,NEUTRAL
9800,A male is standing next to the opening of a fountain,The man is standing on a rocky mountain and gray clouds are in the background,1.4,NEUTRAL
9803,A seated adult is singing a song and playing the guitar,The man isn't lifting weights,1.0,NEUTRAL
9805,"The woman, United Nations agency is little, is swinging and the adult is standing behind",A red dog is jumping and catching a tennis ball in its mouth,1.2,NEUTRAL
9806,The adult is frying a breaded pork chop,The lady isn't breaking raw eggs into a bowl,2.4,NEUTRAL
9811,The adult is playing the drums,The black bird is sitting in a leafless tree,1.0,NEUTRAL
9814,A parent is pushing his daughter on a go-kart and another woman is watching,A white dog is standing on fallen leaves,1.0,NEUTRAL
9815,A adult is mowing a lawn,A black and white dog is playing with a tattered volleyball in a brown field,1.0,NEUTRAL
9816,A white car is being driven by the man,A person playing football is running past an official carrying a football,1.0,NEUTRAL
9817,A adult is frying fish,Two women are wearing bikinis and are walking on the sand,1.0,NEUTRAL
9820,A swimmer is riding the wave,There is no man tying a shoe,1.0,NEUTRAL
9821,A big canine and a small white dog are playing together,Two construction workers are sitting up on the top of a building,1.0,NEUTRAL
9825,The woman is carrying a sign and a abstraction of people is following her,A woman is cleaning a man's face,1.0,NEUTRAL
9827,A adult is breaking eggs,A shirtless man is posing with a girl who is hiking in a park,1.0,NEUTRAL
9829,A adult with tattoos is lounging on a couch and is looking for a pencil,A cow is eating hay,1.0,NEUTRAL
9836,Three adults are sitting on a hill and looking at the mountains and sky,Some meat is being stitched together by a woman,1.0,NEUTRAL
9839,Two adults are fighting,A couple of boys are playing a video game,1.3,NEUTRAL
9840,Two organisms are sitting comfortably on the bench,A man is playing soccer,1.2,NEUTRAL
9841,A male next to some buckets of rags is holding something,A boy is walking across a bridge,1.7,NEUTRAL
9844,The adult is doing a wheelie with a motorcycle on ground which is mostly barren,There is no child holding a squirt gun,1.4,NEUTRAL
9846,A adult is not playing a guitar,A famous singer is dancing on the ceiling,1.8,NEUTRAL
9847,A adult is surfing,A fearful little boy is on a climbing wall,1.0,NEUTRAL
9851,A bike traveler in a black and red uniform is standing on a dirt bike,Five adults are sitting on stone steps,1.1,NEUTRAL
9853,The piano is being played by a man,A blond child is going down a slide and throwing up his arms,1.0,NEUTRAL
9856,A feline is playing with a watermelon,A woman is looking at the view of a city,1.0,NEUTRAL
9859,The adults are packing suitcases into the trunk of a car,The young boy is running through the ocean waves,1.0,NEUTRAL
9860,Cereal is being eaten by the man,The boy and the girl are playing and wearing arm floats,1.0,NEUTRAL
9863,A organism in a black jacket is doing tricks on a motorbike,"The girl, who is little, is carefully combing her hair into a pony tail",1.3,NEUTRAL
9864,A large canine and a small dog are standing next to the kitchen counter and are investigating,A smiling boy in winter clothes is waving his mittened hands outside a building in the snow,1.0,NEUTRAL
9868,A fish is being sliced by a man,A cat is jumping into a box,1.0,NEUTRAL
9870,A white and tan canine is running through the tall and green grass,The lady is eating slices of meat,1.0,NEUTRAL
9874,A person is not walking around,Some people are walking,1.7,NEUTRAL
9875,The woman is trotting on the horse,A man on a motorcycle is not riding on one wheel,1.0,NEUTRAL
9876,A organism is rinsing a steak with water,A man is buttering a slice of bread,1.7,NEUTRAL
9877,A adult is putting garlic on some bread slices,A person is bowling the ingredients to the man at the mixer,2.2,NEUTRAL
9878,A child is sneezing and scaring another baby,A young child with black hair is deleting a picture from the camera,1.0,NEUTRAL
9879,A homeless adult is holding up a sign and is begging for money,The cat is hungrily drinking milk,1.0,NEUTRAL
9882,A woman wearing a striped shirt is running barefoot on the sandy hill,A lady is mixing a meat mixture in a bowl,1.2,NEUTRAL
9884,A juvenile is smiling at the camera and swimming underwater,An animal is barking at a ball,1.1,NEUTRAL
9885,A young male wearing a red swimsuit is jumping into a blue kiddies pool,A man is putting some food in a container,1.0,NEUTRAL
9886,Two juveniles are stretching over some metal bars,A bike rider in a black and red uniform is standing on a dirt bike,1.3,NEUTRAL
9889,There is no woman beating two eggs in a bowl and using a whisk made of wire,A man wearing a dyed black shirt is sitting at the table and laughing,1.2,NEUTRAL
9893,A juvenile is playing with a water spout outdoors and the rest of his family is watching,A man is standing beside a birdcage which is large and colorful,1.4,NEUTRAL
9895,The adult is using a sledgehammer to break a concrete block that is on another person,A man and a woman are walking together through the woods,1.0,NEUTRAL
9897,A adult and two women in a darkened room are sitting at a table with candles,A man is abruptly falling off a horse on a track laid in the wild,1.1,NEUTRAL
9900,A boy is being knocked into the water by the dog,A person in a motocross uniform is wearing a helmet and rides a red motorcycle,1.0,NEUTRAL
9903,One vine is holding a rock and another adult is roping a wall,The black and white dog is running outdoors,1.4,NEUTRAL
9904,The adult is rock climbing,A man is cooking a snake,1.0,NEUTRAL
9905,Three small canines are sniffing at something,Butter is being chopped into a container by a man,1.0,NEUTRAL
9907,A feline is playing keyboards,There are no men fighting,1.1,NEUTRAL
9911,A adult is cracking an egg into a bowl,A brown and white dog with a brown and black bandanna is quickly running ,1.0,NEUTRAL
9912,The case is helping the doctor,Two teams are playing soccer,1.1,NEUTRAL
9914,A adult is looking into the distance and organisms are walking between buildings behind,A man is playing a flute,1.1,NEUTRAL
9915,A brown dog is gnawing a metallic post that is stuck in the ground,A malnourished looking dog is standing on its hind legs and preparing to jump,2.7,NEUTRAL
9916,Video activities of two playing boys are on a couch,Someone is pouring ingredients into a pot,1.4,NEUTRAL
9919,Three juveniles are running up hill,A pet dog is standing on the bank and is looking at another brown dog in the pond,1.0,NEUTRAL
9921,A young adult is playing the guitar,A man is preparing some dish,1.2,NEUTRAL
9922,A adult is crouching and holding a camera,There is no tiger cub making a sound,1.0,NEUTRAL
9926,A adult in jeans is sitting on the saddle of a horse,There is no man playing a piano,1.0,NEUTRAL
9927,The woman is dicing onions,Rugby players are tackling each other,1.0,NEUTRAL
9934,A adult is chopping up an octopus,A toddler is sitting in a seat,1.0,NEUTRAL
9935,A driver in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,The snowboarder is jumping off a snow covered hill,1.3,NEUTRAL
9936,There is no man spraying a super soaker into the mouth of a dog,A person is chopping an onion,1.0,NEUTRAL
9938,Different things from a war are being shown to some people by a veteran,Three friends are making faces for the camera,1.4,NEUTRAL
9939,The adult is putting away the camera and walks away from the beach,A man with a white moustache is standing on a balcony and is looking at the road below,1.6,NEUTRAL
9940,A canine in a colored coat is running across the yard,A black and brown dog is eyeing an insect,2.2,NEUTRAL
9942,A black and brown feline is eyeing a fly,The man is eating cereal,1.0,NEUTRAL
9943,The organisms are standing at a parade,A white bird is landing swiftly in the water,1.1,NEUTRAL
9947,There is no man slicing potatoes,A man is fitting a silencer to a pistol,1.1,NEUTRAL
9948,A great musician is dancing on the ceiling,A child is making a snow ball,1.0,NEUTRAL
9949,The adult is doing a wheelie on a mountain bike,A man is stopping in the middle of a road,1.8,NEUTRAL
9951,The adult is doing exercises,A person is putting meat into a skillet,1.1,NEUTRAL
9955,"Two adults are doing a skit, which is very funny, with a boxer in front of a crowd of people",A rabbit is playing with a toy rabbit,1.0,NEUTRAL
9960,The organism is riding a motorbike on a sandy track,A man is lifting barbells,1.0,NEUTRAL
9967,Four young adults are standing still and a motor vehicle is exploding behind them,A man is standing on a dirt hill next to a black car,2.8,NEUTRAL
9968,The adult is walking the dog,A woman is rocking over a blanket lying on someone reading a book,1.4,NEUTRAL
9973,The military serviceman is shouting at the recruits,A rollerblader is performing a trick on a ramp,1.0,NEUTRAL
9974,A adult is typing on a machine used for stenography,There is no person riding a bike along a muddy trail,1.0,NEUTRAL
9976,A man is being curiously looked at by a woman,The man is standing on a rocky mountain and gray clouds are in the background,1.2,NEUTRAL
